method signature	Jimple statement	suspicious score	ranking	source line	ef	ep	nf	failing tests
<comp5111.assignment.cut.Subject$GameConfiguration: java.util.List getPlacesOfPlayer(comp5111.assignment.cut.Subject$GamePlayer)>	goto [?= staticinvoke <comp5111.assignment.CoverageRuntime: void hit(java.lang.String)>("<comp5111.assignment.cut.Subject$GameConfiguration: java.util.List getPlacesOfPlayer(comp5111.assignment.cut.Subject$GamePlayer)> ::: 9")]	0.0000000000	682	1263	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: java.util.List getPlacesOfPlayer(comp5111.assignment.cut.Subject$GamePlayer)>	if $stack12 == null goto l4 = l4 + 1	0.0000000000	682	1264	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: java.util.List getPlacesOfPlayer(comp5111.assignment.cut.Subject$GamePlayer)>	if $stack18 == 0 goto l4 = l4 + 1	0.0000000000	682	1264	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: java.util.List getPlacesOfPlayer(comp5111.assignment.cut.Subject$GamePlayer)>	if l3 >= $stack6 goto return l2	0.0000000000	682	1262	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: java.util.List getPlacesOfPlayer(comp5111.assignment.cut.Subject$GamePlayer)>	if l4 >= $stack7 goto l3 = l3 + 1	0.0000000000	682	1263	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: java.util.List getPlacesOfPlayer(comp5111.assignment.cut.Subject$GamePlayer)>	interfaceinvoke l2.<java.util.List: boolean add(java.lang.Object)>($stack19)	0.0000000000	682	1265	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: java.util.List getPlacesOfPlayer(comp5111.assignment.cut.Subject$GamePlayer)>	l2 = $stack5	0.0000000000	682	1261	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: java.util.List getPlacesOfPlayer(comp5111.assignment.cut.Subject$GamePlayer)>	l3 = 0	0.0000000000	682	1262	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: java.util.List getPlacesOfPlayer(comp5111.assignment.cut.Subject$GamePlayer)>	l3 = l3 + 1	0.0000000000	682	1262	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: java.util.List getPlacesOfPlayer(comp5111.assignment.cut.Subject$GamePlayer)>	l4 = 0	0.0000000000	682	1263	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: java.util.List getPlacesOfPlayer(comp5111.assignment.cut.Subject$GamePlayer)>	l4 = l4 + 1	0.0000000000	682	1263	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: java.util.List getPlacesOfPlayer(comp5111.assignment.cut.Subject$GamePlayer)>	return l2	0.0000000000	682	1269	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: java.util.List getPlacesOfPlayer(comp5111.assignment.cut.Subject$GamePlayer)>	specialinvoke $stack19.<comp5111.assignment.cut.Subject$GamePlace: void <init>(comp5111.assignment.cut.Subject,int,int)>($stack20, l3, l4)	0.0000000000	682	1265	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: java.util.List getPlacesOfPlayer(comp5111.assignment.cut.Subject$GamePlayer)>	specialinvoke $stack5.<java.util.ArrayList: void <init>()>()	0.0000000000	682	1261	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int)>	$stack3 = newarray (comp5111.assignment.cut.Subject$GamePlayer)[2]	0.0000000000	682	1037	0	6	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int)>	$stack3[0] = $stack4	0.0000000000	682	1037	0	6	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int)>	$stack3[1] = $stack6	0.0000000000	682	1037	0	6	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int)>	$stack4 = new comp5111.assignment.cut.Subject$GamePlayer	0.0000000000	682	1037	0	6	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int)>	$stack6 = new comp5111.assignment.cut.Subject$GamePlayer	0.0000000000	682	1037	0	6	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int)>	return	0.0000000000	682	1038	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int)>	specialinvoke $stack4.<comp5111.assignment.cut.Subject$GamePlayer: void <init>(comp5111.assignment.cut.Subject,java.lang.String)>(l1, "Player A")	0.0000000000	682	1037	0	6	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int)>	specialinvoke $stack6.<comp5111.assignment.cut.Subject$GamePlayer: void <init>(comp5111.assignment.cut.Subject,java.lang.String)>(l1, "Player B")	0.0000000000	682	1037	0	6	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int)>	specialinvoke l0.<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>(l1, l2, $stack3)	0.0000000000	682	1037	0	6	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack10 = l2 / 2	0.0000000000	682	1074	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack11 = l2 / 2	0.0000000000	682	1074	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack12 = newarray (comp5111.assignment.cut.Subject$GamePlayer)[l2]	0.0000000000	682	1068	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack13 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	682	1068	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack13[l4] = $stack12	0.0000000000	682	1068	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack16 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	682	1070	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack17 = $stack16[l4]	0.0000000000	682	1070	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack17[l5] = null	0.0000000000	682	1070	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack20 = new java.lang.IllegalArgumentException	0.0000000000	682	1062	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack21 = new java.lang.IllegalArgumentException	0.0000000000	682	1056	0	1	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack22 = new java.lang.IllegalArgumentException	0.0000000000	682	1053	0	4	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack23 = new java.lang.IllegalArgumentException	0.0000000000	682	1050	0	6	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack6 = l2 % 2	0.0000000000	682	1052	0	5	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack7 = lengthof l3	0.0000000000	682	1061	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack8 = newarray (comp5111.assignment.cut.Subject$GamePlayer[])[l2]	0.0000000000	682	1066	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	$stack9 = new comp5111.assignment.cut.Subject$GamePlace	0.0000000000	682	1074	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	goto [?= staticinvoke <comp5111.assignment.CoverageRuntime: void hit(java.lang.String)>("<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])> ::: 29")]	0.0000000000	682	1067	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	goto [?= staticinvoke <comp5111.assignment.CoverageRuntime: void hit(java.lang.String)>("<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])> ::: 34")]	0.0000000000	682	1069	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	if $stack6 == 1 goto (branch)	0.0000000000	682	1052	0	5	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	if $stack7 == 2 goto $stack8 = newarray (comp5111.assignment.cut.Subject$GamePlayer[])[l2]	0.0000000000	682	1061	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	if l2 <= 25 goto l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size> = l2	0.0000000000	682	1055	0	1	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	if l2 >= 3 goto $stack6 = l2 % 2	0.0000000000	682	1049	0	11	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	if l4 >= l2 goto $stack9 = new comp5111.assignment.cut.Subject$GamePlace	0.0000000000	682	1067	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	if l5 >= l2 goto l4 = l4 + 1	0.0000000000	682	1069	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject this$0> = l1	0.0000000000	682	1047	0	11	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlace centralPlace> = $stack9	0.0000000000	682	1074	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players> = l3	0.0000000000	682	1060	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard> = $stack8	0.0000000000	682	1066	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size> = l2	0.0000000000	682	1058	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	l4 = 0	0.0000000000	682	1067	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	l4 = l4 + 1	0.0000000000	682	1067	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	l5 = 0	0.0000000000	682	1069	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	l5 = l5 + 1	0.0000000000	682	1069	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	return	0.0000000000	682	1075	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	specialinvoke $stack20.<java.lang.IllegalArgumentException: void <init>(java.lang.String)>("there must be exactly two players")	0.0000000000	682	1062	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	specialinvoke $stack21.<java.lang.IllegalArgumentException: void <init>(java.lang.String)>("size of gameboard is at most 25")	0.0000000000	682	1056	0	1	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	specialinvoke $stack22.<java.lang.IllegalArgumentException: void <init>(java.lang.String)>("size of gameboard must be an odd number")	0.0000000000	682	1053	0	4	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	specialinvoke $stack23.<java.lang.IllegalArgumentException: void <init>(java.lang.String)>("size of gameboard must be at least 3")	0.0000000000	682	1050	0	6	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	specialinvoke $stack9.<comp5111.assignment.cut.Subject$GamePlace: void <init>(comp5111.assignment.cut.Subject,int,int)>(l1, $stack11, $stack10)	0.0000000000	682	1074	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	specialinvoke l0.<java.lang.Object: void <init>()>()	0.0000000000	682	1047	0	11	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	throw $stack20	0.0000000000	682	1062	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	throw $stack21	0.0000000000	682	1056	0	1	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	throw $stack22	0.0000000000	682	1053	0	4	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void <init>(comp5111.assignment.cut.Subject,int,comp5111.assignment.cut.Subject$GamePlayer[])>	throw $stack23	0.0000000000	682	1050	0	6	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack10 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>($stack9) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("the place\u0001 must be inside the gameboard")	0.0000000000	682	1091	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack11 = virtualinvoke l2.<comp5111.assignment.cut.Subject$GamePlace: int y()>()	0.0000000000	682	1089	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack12 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1089	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack14 = virtualinvoke l2.<comp5111.assignment.cut.Subject$GamePlace: int x()>()	0.0000000000	682	1089	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack15 = virtualinvoke l2.<comp5111.assignment.cut.Subject$GamePlace: int y()>()	0.0000000000	682	1089	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack16 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlace centralPlace>	0.0000000000	682	1093	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack17 = virtualinvoke l2.<comp5111.assignment.cut.Subject$GamePlace: boolean equals(java.lang.Object)>($stack16)	0.0000000000	682	1093	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack18 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	682	1098	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack19 = virtualinvoke l2.<comp5111.assignment.cut.Subject$GamePlace: int x()>()	0.0000000000	682	1098	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack20 = $stack18[$stack19]	0.0000000000	682	1098	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack20[$stack21] = l1	0.0000000000	682	1098	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack21 = virtualinvoke l2.<comp5111.assignment.cut.Subject$GamePlace: int y()>()	0.0000000000	682	1098	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack22 = new java.lang.IllegalArgumentException	0.0000000000	682	1094	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack23 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players>	0.0000000000	682	1086	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack24 = $stack23[1]	0.0000000000	682	1086	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack25 = virtualinvoke l1.<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>($stack24)	0.0000000000	682	1086	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack28 = new java.lang.IllegalArgumentException	0.0000000000	682	1087	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack3 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players>	0.0000000000	682	1086	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack4 = $stack3[0]	0.0000000000	682	1086	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack5 = virtualinvoke l1.<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>($stack4)	0.0000000000	682	1086	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack6 = virtualinvoke l2.<comp5111.assignment.cut.Subject$GamePlace: int x()>()	0.0000000000	682	1089	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack7 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1089	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack8 = new java.lang.IllegalArgumentException	0.0000000000	682	1091	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	$stack9 = virtualinvoke l2.<comp5111.assignment.cut.Subject$GamePlace: java.lang.String toString()>()	0.0000000000	682	1091	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	if $stack11 >= $stack12 goto $stack8 = new java.lang.IllegalArgumentException	0.0000000000	682	1089	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	if $stack14 < 0 goto $stack8 = new java.lang.IllegalArgumentException	0.0000000000	682	1089	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	if $stack15 >= 0 goto $stack16 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlace centralPlace>	0.0000000000	682	1089	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	if $stack17 == 0 goto $stack18 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	682	1093	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	if $stack25 != 0 goto $stack6 = virtualinvoke l2.<comp5111.assignment.cut.Subject$GamePlace: int x()>()	0.0000000000	682	1086	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	if $stack5 != 0 goto $stack6 = virtualinvoke l2.<comp5111.assignment.cut.Subject$GamePlace: int x()>()	0.0000000000	682	1086	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	if $stack6 >= $stack7 goto $stack8 = new java.lang.IllegalArgumentException	0.0000000000	682	1089	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	return	0.0000000000	682	1099	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	specialinvoke $stack22.<java.lang.IllegalArgumentException: void <init>(java.lang.String)>("piece cannot be put at central place initially")	0.0000000000	682	1094	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	specialinvoke $stack28.<java.lang.IllegalArgumentException: void <init>(java.lang.String)>("the player of the piece is unknown")	0.0000000000	682	1087	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	specialinvoke $stack8.<java.lang.IllegalArgumentException: void <init>(java.lang.String)>($stack10)	0.0000000000	682	1091	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	throw $stack22	0.0000000000	682	1094	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	throw $stack28	0.0000000000	682	1087	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void addInitialPiece(comp5111.assignment.cut.Subject$GamePlayer,comp5111.assignment.cut.Subject$GamePlace)>	throw $stack8	0.0000000000	682	1091	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void clearInitialBoard()>	$stack3 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1294	0	0	25	
<comp5111.assignment.cut.Subject$GameConfiguration: void clearInitialBoard()>	$stack4 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1295	0	0	25	
